sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,amf_sampling_density,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S2558,1370.0,87.4999242199965,247.463241577148,269.499924219997,89.0049667358399,0,2398.0,2590.0,3244.0,0.479595243930817,-0.832144618034363,1715.5,2.50866913795471,0.875,0.0,0.0,0.0,1495.64147949219,200.0,39.1951637268066,8.9278621673584,82.7268905639649,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132416233420372,10,3.11347088819339,6,104.870834350586,36.9958343505859,10
S7594,1038.0,77.3993103138969,1627.80615234375,170.365788597892,13.8983592987061,52,1346.0,2769.0,735.0,-0.910329103469849,-0.319326519966126,459.0,5.81120872497559,-5.75,0.0,0.027137316763401,17.7834663391113,13220.8544921875,164.28205871582,45.4993209838867,121.849700927734,58.3765869140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023417882621288,4,0.693147180559945,1,168.079162597656,-45.6041679382324,8
S2737,1453.0,142.516527014901,480.713439941406,324.5,107.000030517578,100,466.0,-436.0,3421.0,-0.458113551139832,0.707106649875641,39.5,0.169071108102798,0.0,0.0,32.8375625610352,1.26933336257935,4006.72973632812,200.0,36.5680351257324,13.4814281463623,80.1145629882813,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.213608741760254,4,3.76113038414491,2,114.829170227051,37.7625007629395,5
S1057,1490.0,216.533476863997,990.9091796875,273.500280174244,50.9966506958008,42,228.0,2720.0,6142.0,0.712520778179169,0.523261606693268,1336.5,1.23748755455017,-1.0,5.0430064201355,0.0,13.1447114944458,8768.1328125,200.0,49.1753387451172,22.6082820892334,59.5355072021484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016402393579483,7,4.0943445622221,1,30.6875,-1.65416669845581,2
S5205,1209.0,165.500479881817,1723.30578613281,302.517203971816,56.3999824523926,33,245.0,972.0,5143.0,0.409625023603439,0.557381272315979,288.5,4.63801527023315,-2.75,0.0,0.0,36.3639106750488,7380.6376953125,200.0,31.0758457183838,21.6644554138184,59.4560928344727,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223375797271729,1,2.77252619501263,2,111.012496948242,29.6375007629395,4
S3299,1439.0,83.5165291559021,350.161376953125,295.516529155902,106.901672363281,100,1428.0,1022.0,2266.0,-0.707106471061707,0.707107126712799,478.0,0.362261563539505,-0.75,0.0,31.7326183319092,0.0,2695.697265625,200.0,45.0349044799805,11.2350044250488,84.1526565551758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.116254739463329,4,2.19678001331893,3,119.445831298828,42.4625015258789,4
S1085,1521.0,257.483567775805,1507.03283691406,290.500279925805,68.0966644287109,61,724.0,5205.0,3178.0,-0.788362205028534,0.220047235488892,21.0,1.29224610328674,-2.0625,0.0,14.6097936630249,28.6261329650879,8034.60009765625,200.0,58.078971862793,25.1095409393311,54.8263053894043,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769475176930428,1,4.62497281328427,3,-6.72083330154419,4.76249980926514,8
S2750,1808.0,271.416857749192,1449.07312011719,353.416857749192,82.0016708374024,68,596.0,4175.0,2907.0,-0.833353519439697,-0.531400144100189,219.0,14.9313411712647,11.375,1.18737745285034,0.64308112859726,93.5068435668945,4079.408203125,168.210891723633,38.7077140808105,27.3901519775391,56.6655921936035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0124799441546202,2,3.46573590279973,3,100.462501525879,16.8624992370605,7
S3921,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.94428105830816,4,-155.304168701172,19.8291664123535,1
S1457,1273.0,182.5,1732.83776855469,333.533534255998,47.5016708374024,53,1421.0,969.0,1174.0,0.783882319927216,-0.0198117420077324,94.0,1.30828952789307,1.25,0.0,1.73186421394348,26.9792003631592,4255.69775390625,200.0,31.8268051147461,19.6356086730957,57.9247398376465,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.109364666044712,1,3.13545076060743,5,119.595832824707,29.0041675567627,3
S2208,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.31418600467253,4,9.46249961853027,48.4625015258789,7
S2790,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.118896625936031,4,2.48465659691077,5,27.2625007629395,58.2958335876465,8
S2284,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0474255196750164,8,3.50016747346395,1,-64.1875,-31.5625,9
S5871,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.99528213334618,4,-155.329162597656,19.8208332061768,1
S6255,959.0,29.516736053999,629.940307617188,209.533472107998,63.5982971191406,0,799.0,700.0,2651.0,0.893956899642944,0.19624337553978,931.0,2.0269079208374,1.5,0.0,0.0,123.628974914551,6371.49169921875,196.767944335938,39.6119804382324,161.770156860352,54.2619667053223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.914548039436341,5,1.09861228866811,3,-118.0625,54.5625,8
S2615,1506.0,217.516726938,1820.03735351563,305.516726938,22.2000007629395,0,1060.0,576.0,2621.0,-0.0570494420826435,0.997683644294739,192.0,2.83233189582825,-0.1875,0.0,0.0,80.4487075805664,9150.962890625,199.391311645508,49.9565124511719,65.4347305297852,54.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021460698917508,1,3.60184990512859,6,-54.4291648864746,-25.6875,5
S1129,1828.00012207031,128.382928770005,516.787048339844,226.382928770005,70.1033401489258,0,920.0,4702.0,3289.0,0.854362010955811,-0.354610860347748,2462.5,8.12629699707031,-9.5,0.0,0.0,45.2435569763184,6355.1640625,130.746963500977,39.641788482666,35.9968299865723,70.2164459228516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0038276156410574,3,3.56950454254467,1,-100.912498474121,25.2458324432373,5
S1628,1440.0,133.550220012812,531.731201171875,291.550220012812,79.3050003051758,100,642.0,2841.0,3403.0,-0.193330615758896,0.98104852437973,481.5,5.60585880279541,2.3125,0.0,8.42119312286377,5.9989333152771,3563.45922851563,200.0,33.7903823852539,16.2699241638184,74.8964996337891,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.258876293897629,4,4.17437189361306,6,112.287498474121,35.095832824707,10
S4941,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808474004268646,6,2.19722457733622,1,-119.095832824707,56.2458343505859,7
S4493,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,2.07944154167984,4,-116.595832824707,54.2041664123535,9
S4681,953.0,31.4668070727706,529.833129882813,217.467086493539,49.1983222961426,0,598.0,3200.0,4121.0,-0.909162640571594,0.416431128978729,803.0,2.48828196525574,-0.5625,0.0,0.0,100.697776794434,4758.341796875,199.75,47.8494911193848,185.059112548828,57.0868225097656,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84877210855484,6,2.07944154167984,2,-119.679168701172,54.8125,6
S6910,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.30208495650255,7,-155.3125,19.8208332061768,1
S6231,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.168792679905891,7,1.6094379124341,2,34.4541664123535,-18.9375,5
S7470,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36523112654686,5,1.58042098653297,5,-113.345832824707,48.4625015258789,2
S2861,943.0,9.54960873042029,572.216430664063,193.51645630021,55.6050415039063,0,632.0,1315.0,3503.0,-0.0820862129330635,-0.153641790151596,1332.0,1.61435079574585,0.8125,0.0,0.0,116.264533996582,4506.87890625,200.0,44.6226654052734,171.257385253906,54.175422668457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.912875831127167,5,1.38629436111989,6,-118.612503051758,53.8708343505859,8
S3895,2279.0,147.468649948597,1189.49133300781,343.46836934942,110.694976806641,49,1010.0,3433.0,4071.0,-0.266287505626678,-0.160236448049545,1676.5,11.0580310821533,-13.4375,0.0,0.0,0.0,605.878845214844,179.827072143555,32.0821113586426,17.5072116851807,76.9305191040039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0077527919784188,4,3.22882615572137,7,51.4791679382324,30.404167175293,7
S2798,1217.0,161.5,907.046142578125,311.5,62.9067077636719,97,327.0,-1058.0,4026.0,-0.800766706466675,0.577160537242889,132.5,0.229350119829178,-0.0625,0.830437481403351,13.8587141036987,0.307200014591217,4606.8076171875,200.0,25.2952709197998,12.8037691116333,70.8207702636719,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.253293544054031,4,4.23393256138889,8,111.912498474121,32.5458335876465,7
S2924,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.0410879512142,8,-155.304168701172,19.8291664123535,1
S4880,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.71905610442558,9,-155.3125,19.8291664123535,1
S6762,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.3970767720522,10,-155.3125,19.8208332061768,1
S4026,1688.0,257.516714238,2960.6396484375,293.533428475999,56.3049850463867,0,142.0,65.0,5961.0,-0.41344553232193,0.721533894538879,88.0,4.02042293548584,1.4375,0.0,0.0,156.953948974609,9403.9453125,199.996795654297,40.3273391723633,142.246429443359,53.2849349975586,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0200768504291773,1,2.56471854164105,1,-79.845832824707,9.11250019073486,4
S5828,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.01891153979227,2,-155.304168701172,19.8291664123535,1
S6774,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.00751258796138,5,-155.329162597656,19.8208332061768,1
S6204,931.0,8.46593138315331,651.889831542969,197.482666885152,62.2016754150391,0,1094.0,3364.0,2820.0,-0.723101675510407,0.610350847244263,1349.0,1.72213387489319,-3.0,0.0,0.0,101.56941986084,5927.521484375,199.810699462891,39.7127838134766,136.359176635742,56.2010154724121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.920793175697327,5,2.13983085875057,7,-117.329170227051,53.4124984741211,9
S3980,2116.0,206.5,177.758193969727,360.5,54.6000289916992,0,1182.0,4587.0,4753.0,0.628966569900513,0.77741289138794,59.5,0.35277658700943,0.25,0.0,0.0,0.0,842.000001021187,200.0,79.8501815795899,3.17540144920349,80.9626083374024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01852654106915,12,0.693147180559945,3,9.63749980926514,34.3791656494141,8
S3675,1299.0,225.265601929406,1177.38513183594,316.248880407406,78.6016693115234,59,1912.0,3704.0,1052.0,-0.772095441818237,-0.456646412611008,284.0,6.2477617263794,-10.1875,0.0,836.351989746094,10.3571557998657,5763.4453125,200.0,31.6461753845215,18.9283428192139,63.7507171630859,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.133629575371742,1,3.93262923849593,3,106.237503051758,24.2875003814697,4
S1188,1168.0,123.466704341184,779.590698242188,251.483754072357,27.7932949066162,75,870.0,3162.0,3299.0,0.197090476751328,-0.895192205905914,111.0,5.14196491241455,4.25,0.0,32.3441276550293,0.614400029182434,5888.2001953125,200.0,34.3938484191895,20.4459075927734,73.5313415527344,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0030003311112523,4,4.16666522380173,9,33.5374984741211,44.5708351135254,4
S7296,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,2.30188485093355,8,-116.595832824707,54.2041664123535,9
S6163,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.118896625936031,4,2.64624570495192,10,27.2625007629395,58.2958335876465,8
S5917,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.11351530921037,1,9.46249961853027,48.4625015258789,7
S1927,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.72438274537663,6,-155.320831298828,19.8208332061768,1
S4883,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.17688648768814,4,-155.3125,19.8291664123535,1
S2941,1216.0,160.516525644941,909.39990234375,310.516806746004,61.5050239562988,100,255.0,2098.0,5014.0,-0.199248686432838,0.9580197930336,148.0,0.411972939968109,0.375,0.419939368963242,3.47236180305481,0.0,4557.2177734375,200.0,27.6289100646973,14.1066827774048,69.940299987793,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.252637714147568,4,3.95214717351635,2,111.837501525879,32.5541648864746,7
S2563,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.601205110549927,4,1.6094379124341,3,10.4041662216187,50.970832824707,10
S6640,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.66343340539138,4,9.46249961853027,48.4625015258789,7
S2273,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0474255196750164,8,2.14006616349627,2,-64.1875,-31.5625,9
S3968,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.168792679905891,7,1.94591014905531,3,34.4541664123535,-18.9375,5
S7308,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.897347271442413,5,1.38629436111989,9,-116.595832824707,54.2041664123535,9
S7027,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.07944154167984,5,-155.3125,19.8208332061768,1
S1433,2080.0,230.5,89.3234024047852,262.500024131998,160.091705322266,0,514.0,-487.0,9081.0,-0.96931779384613,-0.202505588531494,40.0,4.15537929534912,-4.0625,0.0,0.0,0.0,1626.38916040911,180.843338012695,47.8672027587891,58.3548927307129,78.1682205200195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0037072983104735,2,2.07944154167984,7,-22.9208335876465,16.8041667938232,3
S4358,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.77246372348767,6,-155.3125,19.8208332061768,1
S2052,855.0,100.5,885.844909667969,218.5,10.8999996185303,59,1100.0,4876.0,2073.0,-0.939793229103088,0.141421884298325,123.5,1.34539842605591,0.0625,0.0,39.0889129638672,127.76390838623,7336.4833984375,200.0,13.3047742843628,30.6110210418701,50.9056243896484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405117958784103,4,2.63905732961526,5,4.49583339691162,50.7958335876465,6
S3081,1302.0,214.616818122858,1078.33508300781,306.600377336432,84.2983322143555,68,855.0,824.0,2883.0,0.230978056788445,0.957660675048828,580.5,17.2777652740479,-5.5,0.0,26.9287014007568,26.2339553833008,5643.59716796875,182.217590332031,32.1014175415039,24.8417892456055,65.5622482299805,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.110317066311836,1,4.10732660297213,7,105.479164123535,24.8125,4
S3263,1100.0,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.141255363821983,8,2.36706114651283,3,-107.6875,50.2958335876465,4
S1437,1663.0,187.466806697325,312.948638916016,278.516491752676,85.8999404907227,0,227.0,2704.0,7343.0,0.948683261871338,-0.282942593097687,136.5,0.630972981452942,-0.375,0.0,4.39264392852783,0.0,4646.89892578125,200.0,47.3348846435547,15.4093446731567,72.5486450195313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0082548940554261,12,3.83945231259331,4,-9.65416622161865,31.5125007629395,7
S2117,865.0,105.5,809.629821777344,224.5,11.5016736984253,61,919.0,3801.0,3088.0,0.487352997064591,0.226298123598099,37.0,0.619840145111084,-0.25,0.0,17.8955402374268,44.055290222168,8972.9736328125,200.0,40.8821868896484,26.7916603088379,60.9721221923828,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448400497436523,4,3.17805383034795,6,4.98750019073486,50.8708343505859,6
S7454,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.70531310091135,8,-155.329162597656,19.8208332061768,1
S5461,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.0439031751494,8,-155.304168701172,19.8291664123535,1
S3537,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.48114776940051,7,9.46249961853027,48.4625015258789,7
