sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S6648,1145.0,102.566172042996,670.25146484375,273.532921785246,83.3950042724609,69,958.0,1534.0,2598.0,-0.319207072257996,0.27205228805542,1384.5,8.64474105834961,12.6875,0.0,0.0,0.967466652393341,4373.3505859375,200.0,25.233793258667,16.7639579772949,79.6359481811524,7,1.162283113884,107.412498474121,35.1208343505859,4
S2219,865.0,105.5,809.629821777344,224.5,11.5016736984253,61,919.0,3801.0,3088.0,0.487352997064591,0.226298123598099,37.0,0.619840145111084,-0.25,0.0,17.8955402374268,44.055290222168,8972.9736328125,200.0,40.8821868896484,26.7916603088379,60.9721221923828,8,1.49289416730529,4.98750019073486,50.8708343505859,5
S5907,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2,1.3910597197416,-155.304168701172,19.8291664123535,1
S3586,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,3,1.31048819927253,111.870834350586,26.7625007629395,5
S4509,934.0,16.5167746339976,602.65283203125,206.516774633998,65.2983551025391,0,986.0,3801.0,2360.0,0.939625978469849,-0.34219628572464,1161.5,2.06214833259583,-0.875,0.0,0.0,82.9573364257813,5853.595703125,200.0,37.3474311828613,150.082870483398,54.9116744995117,2,0.959134838920824,-117.329170227051,53.8041648864746,3
S7025,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,4,1.22264729603171,-155.304168701172,19.8291664123535,1
S974,1555.0,255.499720061268,1415.818359375,320.499720061268,47.1016426086426,100,488.0,2840.0,3170.0,-0.245584845542908,-0.622865915298462,224.0,1.85012781620026,-0.5625,0.0,2.13703012466431,89.2199096679688,6910.50146484375,200.0,59.51220703125,21.9151306152344,54.5257263183594,5,1.68306500113563,-6.48750019073486,6.13749980926514,3
S3631,1763.0,241.499719937274,1167.29895019531,323.483230522001,85.6983261108399,18,164.0,2152.0,7027.0,0.0061715585179626,-0.944514513015747,137.5,2.60465264320374,1.625,2.7751350402832,0.0,64.3203582763672,7755.4619140625,199.739562988281,66.8351211547852,19.7186641693115,57.8893280029297,6,1.47412821595324,34.1958351135254,-19.0041675567627,6
S6975,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,6,1.32742982224154,-155.3125,19.8291664123535,1
S3372,1749.0,256.483559726848,1340.91333007813,299.483568266847,48.6016426086426,0,182.0,415.0,5377.0,0.554700374603272,0.514495670795441,18.0,0.138355299830437,0.0625,0.0,0.0001228249602718,90.4071121215821,10634.693359375,65.3617630004883,40.6983184814453,95.9215545654297,71.8633804321289,7,1.22307591782544,-87.345832824707,20.4458332061768,3
S6774,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,6,1.38817074659742,-155.329162597656,19.8208332061768,1
S5013,1157.99987792969,83.5331012541552,1782.06457519531,205.533101254155,66.3083038330078,0,742.0,-3420.0,1908.0,0.779011726379395,0.556804776191711,769.0,4.23497629165649,-4.9375,0.0,0.0,81.0087127685547,8776.203125,114.574417114258,54.3973236083984,123.056114196777,55.8108978271484,9,1.34370344466064,-71.5541687011719,-41.0791664123535,9
S4383,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,7,1.47387536462289,-155.329162597656,19.8208332061768,1
S5005,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,8,1.29412553030477,-155.3125,19.8208332061768,1
S5858,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,9,1.08041781827299,-155.304168701172,19.8291664123535,1
S2052,855.0,100.5,885.844909667969,218.5,10.8999996185303,59,1100.0,4876.0,2073.0,-0.939793229103088,0.141421884298325,123.5,1.34539842605591,0.0625,0.0,39.0889129638672,127.76390838623,7336.4833984375,200.0,13.3047742843628,30.6110210418701,50.9056243896484,10,1.29172467272831,4.49583339691162,50.7958335876465,5
S5555,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,7,0.959134838920824,34.3791656494141,-18.9375,6
S1057,1490.0,216.533476863997,990.9091796875,273.500280174244,50.9966506958008,42,228.0,2720.0,6142.0,0.712520778179169,0.523261606693268,1336.5,1.23748755455017,-1.0,5.0430064201355,0.0,13.1447114944458,8768.1328125,200.0,49.1753387451172,22.6082820892334,59.5355072021484,8,1.62813101506716,30.6875,-1.65416669845581,9
S4196,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,8,1.40309587248156,-155.320831298828,19.8208332061768,1
S3634,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,9,1.12466707179791,-155.320831298828,19.8208332061768,1
S4593,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,10,1.37879297073636,-155.329162597656,19.8208332061768,1
S3829,943.0,9.54960873042029,572.216430664063,193.51645630021,55.6050415039063,0,632.0,1315.0,3503.0,-0.0820862129330635,-0.153641790151596,1332.0,1.61435079574585,0.8125,0.0,0.0,116.264533996582,4506.87890625,200.0,44.6226654052734,171.257385253906,54.175422668457,3,0.959134838920824,-118.612503051758,53.8708343505859,3
S969,1538.0,253.533183116255,1378.86547851563,321.533183116255,48.1016693115234,94,355.0,-386.0,2681.0,-0.0079363714903593,-0.614834606647492,231.0,0.967112898826599,0.25,0.183165803551674,0.0,55.4122657775879,7995.73486328125,200.0,58.4240417480469,21.6887130737305,57.0569305419922,10,1.69853027775145,-5.86250019073486,6.13749980926514,3
S3086,1145.0,102.566172042996,670.25146484375,273.532921785246,83.3950042724609,69,958.0,1534.0,2598.0,-0.319207072257996,0.27205228805542,1384.5,8.64474105834961,12.6875,0.0,0.0,0.967466652393341,4373.3505859375,200.0,25.233793258667,16.7639579772949,79.6359481811524,1,1.22312943560333,107.412498474121,35.1208343505859,4
S7683,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,1,0.526589034139044,-155.3125,19.8291664123535,1
S2875,1528.0,243.5,2772.13793945313,312.483277426,86.1999893188477,100,417.0,996.0,4713.0,0.707105994224548,-0.644172787666321,44.0,0.0875036790966988,-0.1875,0.0,38.1752967834473,2.26844453811646,6647.97509765625,200.0,44.8140258789063,17.6434497833252,59.8797378540039,2,1.5555453730992,91.1041641235352,26.4791660308838,10
S6235,946.0,2.48338324999713,675.066040039063,188.483383249997,58.1066513061523,0,1010.0,2426.0,2843.0,0.565114378929138,-0.819020628929138,1389.5,2.69132781028748,-1.5,0.0,0.0,65.7214202880859,4826.61767578125,200.0,41.8477478027344,158.837493896484,52.611083984375,4,0.526589034139044,-118.670829772949,53.9874992370606,3
S3046,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,2,1.47804283810441,9.46249961853027,48.4625015258789,4
S3832,1585.0,243.499719127072,3878.0849609375,304.499719127072,107.603378295898,74,3924.0,4617.0,871.0,-0.299727708101273,-0.953252613544464,98.0,1.00515103340149,-1.1875,0.0,0.0,63.3224906921387,7073.37744140625,200.0,45.9304008483887,40.8327407836914,57.2964286804199,3,1.52237610550113,89.3375015258789,26.6625003814697,10
S3638,1214.0,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,4,1.343688092137,111.037498474121,29.654167175293,7
S2579,1214.0,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,5,1.35849044772381,111.037498474121,29.654167175293,7
S3096,1733.0,251.5,1587.11352539063,295.5,80.0016784667969,100,705.0,-149.0,2644.0,0.922681748867035,-0.243988707661629,36.0,0.745915055274963,-0.5625,0.0,12.1114797592163,0.277333319187164,6908.87353515625,200.0,51.8371696472168,14.5131759643555,62.1334419250488,6,1.66693488869953,108.979164123535,18.4624996185303,2
S4367,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,1,1.37217325413417,-155.329162597656,19.8208332061768,1
S6636,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,2,1.33582124209908,-155.329162597656,19.8208332061768,1
S2597,680.0,61.5,594.0,170.483261274001,31.2000007629395,0,665.0,471.0,3171.0,0.744161784648895,0.355073511600494,12.0,0.684587001800537,-0.75,0.0,0.0,93.2545776367188,7015.01220703125,138.700164794922,59.4017181396484,143.336868286133,48.0322456359863,3,1.19461465977315,20.279167175293,60.1291656494141,10
S1900,1744.0,254.5,1419.55163574219,292.5,81.6999893188477,34,2823.00000003089,496.00000000542,1914.000000021,-0.949363708496094,-0.26568403840065,0.0,0.691266417503357,0.0,0.0,31.2251434326172,0.466488897800446,5704.00000006233,200.0,54.1877021789551,19.9363136291504,61.7625350952149,7,1.69978063887743,108.795829772949,18.4791660308838,2
S3222,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,8,1.57867102205581,111.870834350586,26.7625007629395,5
S2847,867.0,105.483524936427,808.236572265625,224.483524936427,11.5,74,763.0,4001.0,2662.0,0.70164567232132,-0.419151067733765,35.0,0.773328483104706,-1.3125,0.0,7.3414511680603,17.3681774139404,6434.6904296875,200.0,30.9966449737549,17.8606033325195,63.6579513549805,4,1.35850472064662,4.97916650772095,50.8624992370606,5
S1723,1853.0,160.483302618,744.948791503906,249.483302618,80.5016708374023,25,2210.0,4404.0,1738.0,-0.165558576583862,0.690619230270386,1574.0,1.43528652191162,-0.9375,4.40892553329468,0.0,12.767110824585,3340.93823242188,199.562835693359,62.7851333618164,16.2093944549561,59.3297843933106,3,1.61180876781366,29.2041664123535,-26.0041675567627,10
S2590,1285.0,211.501210215655,2388.92333984375,296.534824371637,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,9,1.48685314309954,112.529167175293,23.1708335876465,2
S2722,1468.0,80.5,354.086639404297,292.5,103.798347473145,40,1839.0,4647.0,1940.0,0.948683023452759,0.0,357.0,0.118093684315681,0.1875,0.0,0.0,0.0,2407.85131835938,200.0,53.9682960510254,15.6239557266235,83.2854995727539,10,1.37228003455629,120.712501525879,42.9375,7
S4884,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,3,1.24832165953922,-155.320831298828,19.8208332061768,1
S1438,1456.0,170.849105205443,734.904113769531,247.81589860506,66.6999969482422,25,668.0,2643.0,3485.0,0.665529608726502,0.738289594650269,211.5,22.5344085693359,-4.0,0.0,13.0805282592773,46.2712898254395,11289.1181640625,154.939163208008,40.3815803527832,57.8516120910645,68.5906448364258,2,1.52841523355737,12.0708332061768,37.9625015258789,9
S1311,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,5,1.38522685993169,-73.3708343505859,45.720832824707,10
S7027,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,10,1.12474826290904,-155.3125,19.8208332061768,1
S6073,813.0,83.4997195625803,628.448913574219,216.483265526001,14.2983551025391,72,754.0,3960.0,1958.0,0.951338410377502,0.0543384738266468,294.5,2.81896114349365,1.4375,0.0,0.263349592685699,39.8696899414063,6268.58251953125,200.0,24.4008712768555,36.1324920654297,64.638298034668,6,1.38830633157481,10.4208335876465,51.2708320617676,10
S4143,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,4,1.45976399349256,-155.329162597656,19.8208332061768,1
S6922,1100.0,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,1,1.25863014625878,-107.6875,50.2958335876465,7
S1622,1021.99993896484,-1.38251976126154,1379.70458984375,187.634178896739,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,5,1.31050618620479,-113.345832824707,48.4625015258789,9
S5921,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,5,1.04113198627895,-155.320831298828,19.8208332061768,1
S1087,1426.0,81.5329730412083,424.806121826172,286.532973041208,103.300003051758,48,1827.0,5545.0,2277.0,0.679866909980774,0.72923219203949,1106.5,2.46639823913574,0.0,0.0,0.088904619216919,0.0,2006.05383300781,200.0,47.0773735046387,8.67793560028076,81.9234008789063,4,1.38516429390213,111.104164123535,39.7708320617676,6
S3904,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,9,1.42648562103365,34.3791656494141,-18.9375,6
S7245,934.0,16.5167746339976,602.65283203125,206.516774633998,65.2983551025391,0,986.0,3801.0,2360.0,0.939625978469849,-0.34219628572464,1161.5,2.06214833259583,-0.875,0.0,0.0,82.9573364257813,5853.595703125,200.0,37.3474311828613,150.082870483398,54.9116744995117,6,0.869741686191944,-117.329170227051,53.8041648864746,3
S3516,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,6,1.31050618620479,-155.320831298828,19.8208332061768,1
S2465,1430.0,66.5,424.883575439453,279.483474382092,102.899971008301,64,1284.0,2329.0,3227.0,-0.196116834878922,-0.969577252864838,1108.0,0.325857877731323,0.125,0.0,0.0,0.0,2424.66235351563,200.0,47.5067901611328,12.053204536438,79.7869491577148,2,1.44423302273715,111.920829772949,40.779167175293,9
S4027,1688.0,257.516714238,2960.6396484375,293.533428475999,56.3049850463867,0,142.0,65.0,5961.0,-0.41344553232193,0.721533894538879,88.0,4.02042293548584,1.4375,0.0,0.0,156.953948974609,9403.9453125,199.996795654297,40.3273391723633,142.246429443359,53.2849349975586,1,1.55268766922782,-79.845832824707,9.11250019073486,7
S1319,1508.00012207031,238.500064132,1183.95532226563,324.516771438,66.2016906738281,46,288.0,1036.0,4316.0,-0.529278695583344,0.848415911197662,455.5,1.99098193645477,0.375,0.0367637686431408,38.4490852355957,31.2977771759033,8556.322265625,200.0,48.9509468078613,16.7474422454834,64.9021911621094,10,1.38522685993169,38.279167175293,-5.32916688919067,2
S4115,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2,1.38516429390213,-155.3125,19.8291664123535,1
S5750,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,3,1.32609815453593,-155.304168701172,19.8291664123535,1
S3305,2028.0,114.41588351147,1260.37353515625,298.46616376147,103.59497833252,49,612.0,4598.0,5930.0,-0.452797591686249,-0.781437277793884,2106.0,6.74282312393189,3.0625,0.0,0.0,0.0,564.488159179688,200.0,32.4999542236328,19.551664352417,73.8877944946289,7,1.52246703028769,51.5708351135254,30.7291660308838,4
S1936,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,8,1.41959633356399,108.0625,34.2874984741211,4
S2837,1867.0,218.483513728912,1124.78405761719,314.483513728912,106.099998474121,19,339.0,1679.0,4231.0,0.737663388252258,-0.0784275084733963,1179.0,0.954387426376343,-1.4375,1.79622673988342,0.0,60.5480880737305,7011.6806640625,200.0,55.1817207336426,15.6829195022583,54.2836074829102,1,1.59062802355518,27.6625003814697,-11.4791669845581,2
S1235,1488.0,132.398050184195,2054.134765625,239.41449335343,116.184936523438,17,335.0,2699.0,4671.0,-0.532887876033783,-0.0777245238423348,2027.5,16.7045040130615,3.375,0.193978413939476,0.0,118.800354003906,7708.67529296875,163.007369995117,38.7504043579102,58.7442092895508,56.1341743469238,2,1.68306500113563,79.5708312988281,29.4208335876465,5
S1448,1285.0,211.501210215655,2388.92333984375,296.534824371637,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,4,1.58387002694424,112.529167175293,23.1708335876465,2
S7408,986.0,85.4999881560016,1212.009765625,261.48354944538,7.90000009536743,0,473.0,818.0,2870.0,-0.912994146347046,0.407528460025787,325.0,1.71755385398865,-1.1875,0.0,10.5047092437744,78.3336868286133,8256.1640625,200.0,54.9694709777832,136.029266357422,49.9197540283203,9,0.790216168540355,-72.1875,42.4874992370606,8
S4823,1145.0,102.566172042996,670.25146484375,273.532921785246,83.3950042724609,69,958.0,1534.0,2598.0,-0.319207072257996,0.27205228805542,1384.5,8.64474105834961,12.6875,0.0,0.0,0.967466652393341,4373.3505859375,200.0,25.233793258667,16.7639579772949,79.6359481811524,10,1.39725748025628,107.412498474121,35.1208343505859,4
S1044,1425.0,177.417221456095,780.139770507813,286.416941170064,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,3,1.73813731803653,3.02083325386047,39.8375015258789,7
S2337,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,1.47805056560744,9.46249961853027,48.4625015258789,4
S5895,931.0,17.5,448.395233154297,220.516736861999,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,6,1.08041781827299,-119.095832824707,56.2458343505859,4
S4776,1334.0,83.4834717828525,586.385681152344,273.483471782853,104.69832611084,100,602.0,814.0,2763.0,0.420039296150208,-0.405989587306976,653.5,1.92939126491547,-0.5,0.0,19.0720195770264,2.4696888923645,3224.70751953125,200.0,43.7175331115723,21.4237766265869,73.9813461303711,2,1.2231562025271,117.429168701172,40.845832824707,2
S1672,1555.0,208.416768052594,1986.8525390625,280.416768052594,78.9950103759766,0,786.0,4580.0,2930.0,-0.943255960941315,-0.0135053535923362,1246.5,6.4026083946228,-2.625,2.51242661476135,0.0,30.0799999237061,5374.0185546875,199.350173950195,46.9232864379883,21.5572872161865,51.4718818664551,2,1.58754361810544,-48.8541679382324,-15.8125,3
S7456,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,7,0.812157448856144,-155.329162597656,19.8208332061768,1
S2622,1368.0,176.5,1751.86096191406,325.516723917999,46.2000007629395,90,777.0,4744.0,3068.0,-0.0475405976176262,-0.285124987363815,60.5,1.19112062454224,2.125,0.0,71.2653503417969,1.31555557250977,3687.4580078125,200.0,26.947774887085,16.0127983093262,60.0019950866699,3,1.48282093531896,115.712501525879,29.279167175293,4
S1972,1760.0,244.483579320992,1222.93359375,326.483579320992,85.9000091552734,0,324.0,260.0,4038.0,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0.0,42.833423614502,7567.93994140625,200.0,67.3714752197266,16.7349185943604,59.2618675231934,3,1.40878871119091,34.2291679382324,-19.0041675567627,6
S6579,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,5,1.35102995814512,-155.3125,19.8291664123535,1
S2356,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,4,1.44877707775437,9.46249961853027,48.4625015258789,4
S3004,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,6,1.4087998161504,111.870834350586,26.7625007629395,5
S3007,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,7,1.2231562025271,-117.970832824707,54.5791664123535,3
S2179,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5,1.61794867318248,9.46249961853027,48.4625015258789,4
S3905,672.0,63.5,590.241882324219,194.5,29.0016765594482,0,1275.0,3328.0,2435.0,-0.703366756439209,-0.364689409732819,15.0,1.14494371414185,1.1875,0.0,0.0,82.6408920288086,6405.796875,129.935516357422,56.0279960632324,123.779304504395,51.2881011962891,3,1.55603718285315,19.8041667938232,60.3375015258789,10
